2024-10-24T13:03:39.384587606Z W1024 13:03:39.384393       1 cmd.go:254] Using insecure, self-signed certificates
2024-10-24T13:04:09.366185247Z I1024 13:04:09.366149       1 gather_cluster_operator_pods_and_events.go:233] Maximum buffer size: 359511 bytes
2024-10-24T13:04:09.366367107Z I1024 13:04:09.366335       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for authentication-operator container authentication-operator-7b558f58f9-nfmbb pod in namespace openshift-authentication-operator (previous: false).
2024-10-24T13:04:09.569087742Z I1024 13:04:09.568980       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for fix-audit-permissions container apiserver-6f5fbdd644-gqhhc pod in namespace openshift-oauth-apiserver (previous: false).
2024-10-24T13:04:09.766029996Z I1024 13:04:09.765982       1 gather_cluster_operator_pods_and_events.go:278] Error: "log buffer is empty"
2024-10-24T13:04:09.766029996Z I1024 13:04:09.766008       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for oauth-apiserver container apiserver-6f5fbdd644-gqhhc pod in namespace openshift-oauth-apiserver (previous: false).
2024-10-24T13:04:09.966192831Z I1024 13:04:09.966154       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for fix-audit-permissions container apiserver-6f5fbdd644-l2g2b pod in namespace openshift-oauth-apiserver (previous: false).
2024-10-24T13:04:10.166854405Z I1024 13:04:10.166794       1 gather_cluster_operator_pods_and_events.go:278] Error: "log buffer is empty"
2024-10-24T13:04:10.166854405Z I1024 13:04:10.166818       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for oauth-apiserver container apiserver-6f5fbdd644-l2g2b pod in namespace openshift-oauth-apiserver (previous: false).
2024-10-24T13:04:10.246292467Z I1024 13:04:10.246247       1 tasks_processing.go:74] worker 8 stopped.
2024-10-24T13:04:10.246292467Z I1024 13:04:10.246278       1 recorder.go:70] Recording config/installplans with fingerprint=7b887df561a3a9e6ef0dc672845aa5d56e348505006b7496d3a2f83892b0c95b
2024-10-24T13:04:10.246327017Z I1024 13:04:10.246291       1 gather.go:180] gatherer "clusterconfig" function "install_plans" took 10.100934782s to process 1 records
2024-10-24T13:04:10.367366810Z I1024 13:04:10.367185       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for fix-audit-permissions container apiserver-6f5fbdd644-x99cg pod in namespace openshift-oauth-apiserver (previous: false).
2024-10-24T13:04:10.562778334Z I1024 13:04:10.562714       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-6f5fbdd644-x99cg pod in namespace openshift-oauth-apiserver for failing operator fix-audit-permissions (previous: false): "container \"fix-audit-permissions\" in pod \"apiserver-6f5fbdd644-x99cg\" is waiting to start: PodInitializing"
2024-10-24T13:04:10.562778334Z I1024 13:04:10.562737       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"fix-audit-permissions\" in pod \"apiserver-6f5fbdd644-x99cg\" is waiting to start: PodInitializing"
2024-10-24T13:04:10.562778334Z I1024 13:04:10.562762       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for oauth-apiserver container apiserver-6f5fbdd644-x99cg pod in namespace openshift-oauth-apiserver (previous: false).
2024-10-24T13:04:10.762273259Z I1024 13:04:10.762069       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-6f5fbdd644-x99cg pod in namespace openshift-oauth-apiserver for failing operator oauth-apiserver (previous: false): "container \"oauth-apiserver\" in pod \"apiserver-6f5fbdd644-x99cg\" is waiting to start: PodInitializing"
2024-10-24T13:04:10.762273259Z I1024 13:04:10.762234       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"oauth-apiserver\" in pod \"apiserver-6f5fbdd644-x99cg\" is waiting to start: PodInitializing"
2024-10-24T13:04:10.762273259Z I1024 13:04:10.762246       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for etcd-operator container etcd-operator-7bbcf99d5c-9746p pod in namespace openshift-etcd-operator (previous: false).
2024-10-24T13:04:10.962087804Z I1024 13:04:10.962004       1 tasks_processing.go:74] worker 6 stopped.
2024-10-24T13:04:10.962386574Z I1024 13:04:10.962344       1 recorder.go:70] Recording config/serviceaccounts with fingerprint=d4d1bfed7c933334fe83eb5ca5c0d4cc1605b2f637920e952b0a00075165eaee
2024-10-24T13:04:10.962436224Z I1024 13:04:10.962411       1 gather.go:180] gatherer "clusterconfig" function "service_accounts" took 10.804715718s to process 1 records
2024-10-24T13:04:10.965776914Z I1024 13:04:10.965708       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for installer container installer-1-ci-op-2fcpj5j6-f6035-2lklf-master-2 pod in namespace openshift-etcd (previous: false).
2024-10-24T13:04:11.165326058Z I1024 13:04:11.165261       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for kube-apiserver-operator container kube-apiserver-operator-749f4b99b7-fqnd2 pod in namespace openshift-kube-apiserver-operator (previous: false).
2024-10-24T13:04:11.365209223Z I1024 13:04:11.365148       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for apiserver-watcher container apiserver-watcher-ci-op-2fcpj5j6-f6035-2lklf-master-0 pod in namespace openshift-kube-apiserver (previous: false).
2024-10-24T13:04:11.566646488Z I1024 13:04:11.566597       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for apiserver-watcher container apiserver-watcher-ci-op-2fcpj5j6-f6035-2lklf-master-1 pod in namespace openshift-kube-apiserver (previous: false).
2024-10-24T13:04:11.766569242Z I1024 13:04:11.766521       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for apiserver-watcher container apiserver-watcher-ci-op-2fcpj5j6-f6035-2lklf-master-2 pod in namespace openshift-kube-apiserver (previous: false).
2024-10-24T13:04:11.967890417Z I1024 13:04:11.967832       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for kube-controller-manager-operator container kube-controller-manager-operator-7c885b8899-z89zf pod in namespace openshift-kube-controller-manager-operator (previous: false).
2024-10-24T13:04:12.165183942Z I1024 13:04:12.165113       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for installer container installer-1-ci-op-2fcpj5j6-f6035-2lklf-master-0 pod in namespace openshift-kube-scheduler (previous: false).
2024-10-24T13:04:12.229692564Z I1024 13:04:12.229633       1 configmapobserver.go:84] configmaps "insights-config" not found
2024-10-24T13:04:12.360463206Z I1024 13:04:12.360378       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for installer-1-ci-op-2fcpj5j6-f6035-2lklf-master-0 pod in namespace openshift-kube-scheduler for failing operator installer (previous: false): "pods \"installer-1-ci-op-2fcpj5j6-f6035-2lklf-master-0\" not found"
2024-10-24T13:04:12.360463206Z I1024 13:04:12.360411       1 gather_cluster_operator_pods_and_events.go:278] Error: "pods \"installer-1-ci-op-2fcpj5j6-f6035-2lklf-master-0\" not found"
2024-10-24T13:04:12.360463206Z I1024 13:04:12.360433       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for kube-scheduler-operator-container container openshift-kube-scheduler-operator-7b64b578df-w9z5s pod in namespace openshift-kube-scheduler-operator (previous: false).
2024-10-24T13:04:12.582962231Z I1024 13:04:12.582899       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-apiserver-operator container openshift-apiserver-operator-6846798df4-kwxvp pod in namespace openshift-apiserver-operator (previous: false).
2024-10-24T13:04:12.765865746Z I1024 13:04:12.765814       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for fix-audit-permissions container apiserver-5f8dd75f5c-7rz6r pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:12.960201450Z I1024 13:04:12.960145       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-5f8dd75f5c-7rz6r pod in namespace openshift-apiserver for failing operator fix-audit-permissions (previous: false): "pods \"apiserver-5f8dd75f5c-7rz6r\" not found"
2024-10-24T13:04:12.960201450Z I1024 13:04:12.960171       1 gather_cluster_operator_pods_and_events.go:278] Error: "pods \"apiserver-5f8dd75f5c-7rz6r\" not found"
2024-10-24T13:04:12.960201450Z I1024 13:04:12.960182       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-apiserver container apiserver-5f8dd75f5c-7rz6r pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:13.160465665Z I1024 13:04:13.160405       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-5f8dd75f5c-7rz6r pod in namespace openshift-apiserver for failing operator openshift-apiserver (previous: false): "pods \"apiserver-5f8dd75f5c-7rz6r\" not found"
2024-10-24T13:04:13.160465665Z I1024 13:04:13.160426       1 gather_cluster_operator_pods_and_events.go:278] Error: "pods \"apiserver-5f8dd75f5c-7rz6r\" not found"
2024-10-24T13:04:13.160465665Z I1024 13:04:13.160435       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-apiserver-check-endpoints container apiserver-5f8dd75f5c-7rz6r pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:13.359785149Z I1024 13:04:13.359707       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-5f8dd75f5c-7rz6r pod in namespace openshift-apiserver for failing operator openshift-apiserver-check-endpoints (previous: false): "pods \"apiserver-5f8dd75f5c-7rz6r\" not found"
2024-10-24T13:04:13.359785149Z I1024 13:04:13.359726       1 gather_cluster_operator_pods_and_events.go:278] Error: "pods \"apiserver-5f8dd75f5c-7rz6r\" not found"
2024-10-24T13:04:13.359785149Z I1024 13:04:13.359736       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for fix-audit-permissions container apiserver-5f8dd75f5c-s5f9w pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:13.563976954Z I1024 13:04:13.563922       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-5f8dd75f5c-s5f9w pod in namespace openshift-apiserver for failing operator fix-audit-permissions (previous: false): "container \"fix-audit-permissions\" in pod \"apiserver-5f8dd75f5c-s5f9w\" is waiting to start: PodInitializing"
2024-10-24T13:04:13.563976954Z I1024 13:04:13.563941       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"fix-audit-permissions\" in pod \"apiserver-5f8dd75f5c-s5f9w\" is waiting to start: PodInitializing"
2024-10-24T13:04:13.563976954Z I1024 13:04:13.563952       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-apiserver container apiserver-5f8dd75f5c-s5f9w pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:13.783809359Z I1024 13:04:13.783766       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-5f8dd75f5c-s5f9w pod in namespace openshift-apiserver for failing operator openshift-apiserver (previous: false): "container \"openshift-apiserver\" in pod \"apiserver-5f8dd75f5c-s5f9w\" is waiting to start: PodInitializing"
2024-10-24T13:04:13.783809359Z I1024 13:04:13.783784       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"openshift-apiserver\" in pod \"apiserver-5f8dd75f5c-s5f9w\" is waiting to start: PodInitializing"
2024-10-24T13:04:13.783809359Z I1024 13:04:13.783791       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-apiserver-check-endpoints container apiserver-5f8dd75f5c-s5f9w pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:13.965941563Z I1024 13:04:13.965879       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for apiserver-5f8dd75f5c-s5f9w pod in namespace openshift-apiserver for failing operator openshift-apiserver-check-endpoints (previous: false): "container \"openshift-apiserver-check-endpoints\" in pod \"apiserver-5f8dd75f5c-s5f9w\" is waiting to start: PodInitializing"
2024-10-24T13:04:13.965941563Z I1024 13:04:13.965909       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"openshift-apiserver-check-endpoints\" in pod \"apiserver-5f8dd75f5c-s5f9w\" is waiting to start: PodInitializing"
2024-10-24T13:04:13.965941563Z I1024 13:04:13.965925       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for fix-audit-permissions container apiserver-f67c66b4b-sppzf pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:14.163740338Z I1024 13:04:14.163690       1 gather_cluster_operator_pods_and_events.go:278] Error: "log buffer is empty"
2024-10-24T13:04:14.163740338Z I1024 13:04:14.163711       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-apiserver container apiserver-f67c66b4b-sppzf pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:14.366667122Z I1024 13:04:14.366605       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-apiserver-check-endpoints container apiserver-f67c66b4b-sppzf pod in namespace openshift-apiserver (previous: false).
2024-10-24T13:04:14.565600237Z I1024 13:04:14.565252       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for etcd-operator container etcd-operator-7bbcf99d5c-9746p pod in namespace openshift-etcd-operator (previous: false).
2024-10-24T13:04:14.765986651Z I1024 13:04:14.765949       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for openshift-controller-manager-operator container openshift-controller-manager-operator-786b85b959-zrm7s pod in namespace openshift-controller-manager-operator (previous: false).
2024-10-24T13:04:14.966620726Z I1024 13:04:14.966572       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for controller-manager container controller-manager-6b59c47496-mgxqd pod in namespace openshift-controller-manager (previous: false).
2024-10-24T13:04:15.164772531Z I1024 13:04:15.164695       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for controller-manager-6b59c47496-mgxqd pod in namespace openshift-controller-manager for failing operator controller-manager (previous: false): "container \"controller-manager\" in pod \"controller-manager-6b59c47496-mgxqd\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.164772531Z I1024 13:04:15.164718       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"controller-manager\" in pod \"controller-manager-6b59c47496-mgxqd\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.164772531Z I1024 13:04:15.164727       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for controller-manager container controller-manager-78b7d7d855-kpv7q pod in namespace openshift-controller-manager (previous: false).
2024-10-24T13:04:15.364963385Z I1024 13:04:15.364911       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for controller-manager-78b7d7d855-kpv7q pod in namespace openshift-controller-manager for failing operator controller-manager (previous: false): "container \"controller-manager\" in pod \"controller-manager-78b7d7d855-kpv7q\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.365085455Z I1024 13:04:15.365064       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"controller-manager\" in pod \"controller-manager-78b7d7d855-kpv7q\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.365122445Z I1024 13:04:15.365110       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for controller-manager container controller-manager-7f4b9d6458-ltvdx pod in namespace openshift-controller-manager (previous: false).
2024-10-24T13:04:15.563468830Z I1024 13:04:15.563419       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for controller-manager-7f4b9d6458-ltvdx pod in namespace openshift-controller-manager for failing operator controller-manager (previous: false): "container \"controller-manager\" in pod \"controller-manager-7f4b9d6458-ltvdx\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.563592710Z I1024 13:04:15.563519       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"controller-manager\" in pod \"controller-manager-7f4b9d6458-ltvdx\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.563592710Z I1024 13:04:15.563543       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for route-controller-manager container route-controller-manager-7b877984c7-9dd9p pod in namespace openshift-route-controller-manager (previous: false).
2024-10-24T13:04:15.763970935Z I1024 13:04:15.763893       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for route-controller-manager-7b877984c7-9dd9p pod in namespace openshift-route-controller-manager for failing operator route-controller-manager (previous: false): "container \"route-controller-manager\" in pod \"route-controller-manager-7b877984c7-9dd9p\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.763970935Z I1024 13:04:15.763922       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"route-controller-manager\" in pod \"route-controller-manager-7b877984c7-9dd9p\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.763970935Z I1024 13:04:15.763936       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for route-controller-manager container route-controller-manager-7b877984c7-fvxj4 pod in namespace openshift-route-controller-manager (previous: false).
2024-10-24T13:04:15.963026899Z I1024 13:04:15.962957       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for route-controller-manager-7b877984c7-fvxj4 pod in namespace openshift-route-controller-manager for failing operator route-controller-manager (previous: false): "container \"route-controller-manager\" in pod \"route-controller-manager-7b877984c7-fvxj4\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.963026899Z I1024 13:04:15.962989       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"route-controller-manager\" in pod \"route-controller-manager-7b877984c7-fvxj4\" is waiting to start: ContainerCreating"
2024-10-24T13:04:15.963026899Z I1024 13:04:15.963005       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for route-controller-manager container route-controller-manager-7b877984c7-pghzh pod in namespace openshift-route-controller-manager (previous: false).
2024-10-24T13:04:16.160567273Z I1024 13:04:16.160504       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for route-controller-manager-7b877984c7-pghzh pod in namespace openshift-route-controller-manager for failing operator route-controller-manager (previous: false): "pods \"route-controller-manager-7b877984c7-pghzh\" not found"
2024-10-24T13:04:16.160567273Z I1024 13:04:16.160528       1 gather_cluster_operator_pods_and_events.go:278] Error: "pods \"route-controller-manager-7b877984c7-pghzh\" not found"
2024-10-24T13:04:16.160600173Z I1024 13:04:16.160568       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for cluster-storage-operator container cluster-storage-operator-86f6b4f867-vvnvr pod in namespace openshift-cluster-storage-operator (previous: true).
2024-10-24T13:04:16.366501248Z I1024 13:04:16.366448       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for cluster-storage-operator container cluster-storage-operator-86f6b4f867-vvnvr pod in namespace openshift-cluster-storage-operator (previous: false).
2024-10-24T13:04:16.566492163Z I1024 13:04:16.566448       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for snapshot-controller container csi-snapshot-controller-55594bbb64-rfpvx pod in namespace openshift-cluster-storage-operator (previous: false).
2024-10-24T13:04:16.765823917Z I1024 13:04:16.765778       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for snapshot-controller container csi-snapshot-controller-55594bbb64-w77tp pod in namespace openshift-cluster-storage-operator (previous: false).
2024-10-24T13:04:16.964016272Z I1024 13:04:16.963970       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for csi-snapshot-controller-operator container csi-snapshot-controller-operator-9bd7f8667-lfs5z pod in namespace openshift-cluster-storage-operator (previous: false).
2024-10-24T13:04:17.165961087Z I1024 13:04:17.165902       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for webhook container csi-snapshot-webhook-74d568664-nsm6t pod in namespace openshift-cluster-storage-operator (previous: false).
2024-10-24T13:04:17.365402051Z I1024 13:04:17.365347       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for webhook container csi-snapshot-webhook-74d568664-qv7c9 pod in namespace openshift-cluster-storage-operator (previous: false).
2024-10-24T13:04:17.562112966Z I1024 13:04:17.562035       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for csi-snapshot-webhook-74d568664-qv7c9 pod in namespace openshift-cluster-storage-operator for failing operator webhook (previous: false): "container \"webhook\" in pod \"csi-snapshot-webhook-74d568664-qv7c9\" is waiting to start: ContainerCreating"
2024-10-24T13:04:17.562112966Z I1024 13:04:17.562076       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"webhook\" in pod \"csi-snapshot-webhook-74d568664-qv7c9\" is waiting to start: ContainerCreating"
2024-10-24T13:04:17.562112966Z I1024 13:04:17.562097       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for csi-driver container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:17.762919980Z I1024 13:04:17.762872       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator csi-driver (previous: false): "container \"csi-driver\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:17.763036691Z I1024 13:04:17.762920       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"csi-driver\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:17.763036691Z I1024 13:04:17.762931       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for csi-provisioner container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:17.963401145Z I1024 13:04:17.963350       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator csi-provisioner (previous: false): "container \"csi-provisioner\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:17.963401145Z I1024 13:04:17.963375       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"csi-provisioner\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:17.963401145Z I1024 13:04:17.963387       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for provisioner-kube-rbac-proxy container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:18.163789790Z I1024 13:04:18.163713       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator provisioner-kube-rbac-proxy (previous: false): "container \"provisioner-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.163789790Z I1024 13:04:18.163744       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"provisioner-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.163789790Z I1024 13:04:18.163781       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for csi-attacher container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:18.363525205Z I1024 13:04:18.363476       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator csi-attacher (previous: false): "container \"csi-attacher\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.363525205Z I1024 13:04:18.363499       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"csi-attacher\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.363525205Z I1024 13:04:18.363510       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for attacher-kube-rbac-proxy container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:18.570969079Z I1024 13:04:18.570921       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator attacher-kube-rbac-proxy (previous: false): "container \"attacher-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.571002929Z I1024 13:04:18.570966       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"attacher-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.571002929Z I1024 13:04:18.570979       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for csi-resizer container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:18.762156254Z I1024 13:04:18.762100       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator csi-resizer (previous: false): "container \"csi-resizer\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.762156254Z I1024 13:04:18.762129       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"csi-resizer\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.762156254Z I1024 13:04:18.762141       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for resizer-kube-rbac-proxy container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:18.962979168Z I1024 13:04:18.962938       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator resizer-kube-rbac-proxy (previous: false): "container \"resizer-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.962979168Z I1024 13:04:18.962961       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"resizer-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:18.962979168Z I1024 13:04:18.962972       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for csi-snapshotter container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:19.163104833Z I1024 13:04:19.163042       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator csi-snapshotter (previous: false): "container \"csi-snapshotter\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:19.163104833Z I1024 13:04:19.163079       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"csi-snapshotter\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:19.163104833Z I1024 13:04:19.163090       1 gather_cluster_operator_pods_and_events.go:363] Fetching logs for snapshotter-kube-rbac-proxy container gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers (previous: false).
2024-10-24T13:04:19.364471717Z I1024 13:04:19.364188       1 gather_cluster_operator_pods_and_events.go:406] Failed to fetch log for gcp-pd-csi-driver-controller-745666687f-8zwgp pod in namespace openshift-cluster-csi-drivers for failing operator snapshotter-kube-rbac-proxy (previous: false): "container \"snapshotter-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
2024-10-24T13:04:19.364551777Z I1024 13:04:19.364528       1 gather_cluster_operator_pods_and_events.go:278] Error: "container \"snapshotter-kube-rbac-proxy\" in pod \"gcp-pd-csi-driver-controller-745666687f-8zwgp\" is waiting to start: ContainerCreating"
