2024-10-24T13:18:07.272218495Z I1024 13:18:07.271844       1 profiler.go:21] Starting profiling endpoint at http://127.0.0.1:6060/debug/pprof/
2024-10-24T13:43:45.712025176Z I1024 13:43:45.712004       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.712270975Z I1024 13:43:45.712255       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.712460705Z I1024 13:43:45.712446       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.713417055Z I1024 13:43:45.713384       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.713626445Z I1024 13:43:45.713611       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.713860646Z I1024 13:43:45.713843       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.714128905Z I1024 13:43:45.714069       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.714341335Z I1024 13:43:45.714325       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.714613845Z I1024 13:43:45.714595       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.714951735Z I1024 13:43:45.714879       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.715798136Z I1024 13:43:45.715777       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:45.716217525Z I1024 13:43:45.716188       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:43:48.433468443Z I1024 13:43:48.433410       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-0" backend store fragmented: 11.07 %, dbSize: 65445888
2024-10-24T13:43:48.433468443Z I1024 13:43:48.433434       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-1" backend store fragmented: 11.12 %, dbSize: 65421312
2024-10-24T13:43:48.433468443Z I1024 13:43:48.433441       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-2" backend store fragmented: 11.06 %, dbSize: 65392640
2024-10-24T13:46:21.798201659Z I1024 13:46:21.798112       1 tlsconfig.go:181] "Loaded client CA" index=0 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"admin-kubeconfig-signer\" [] issuer=\"<self>\" (2024-10-24 12:49:31 +0000 UTC to 2034-10-22 12:49:31 +0000 UTC (now=2024-10-24 13:46:21.798068639 +0000 UTC))"
2024-10-24T13:46:21.799058739Z I1024 13:46:21.798332       1 tlsconfig.go:181] "Loaded client CA" index=1 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"kubelet-signer\" [] issuer=\"<self>\" (2024-10-24 12:49:34 +0000 UTC to 2024-10-25 12:49:34 +0000 UTC (now=2024-10-24 13:46:21.79830862 +0000 UTC))"
2024-10-24T13:46:21.799139010Z I1024 13:46:21.799120       1 tlsconfig.go:181] "Loaded client CA" index=2 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"kube-control-plane-signer\" [] issuer=\"<self>\" (2024-10-24 12:49:34 +0000 UTC to 2025-10-24 12:49:34 +0000 UTC (now=2024-10-24 13:46:21.799095239 +0000 UTC))"
2024-10-24T13:46:21.799204599Z I1024 13:46:21.799189       1 tlsconfig.go:181] "Loaded client CA" index=3 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"kube-apiserver-to-kubelet-signer\" [] issuer=\"<self>\" (2024-10-24 12:49:34 +0000 UTC to 2025-10-24 12:49:34 +0000 UTC (now=2024-10-24 13:46:21.79916999 +0000 UTC))"
2024-10-24T13:46:21.799262310Z I1024 13:46:21.799248       1 tlsconfig.go:181] "Loaded client CA" index=4 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"kubelet-bootstrap-kubeconfig-signer\" [] issuer=\"<self>\" (2024-10-24 12:49:32 +0000 UTC to 2034-10-22 12:49:32 +0000 UTC (now=2024-10-24 13:46:21.79922799 +0000 UTC))"
2024-10-24T13:46:21.799317790Z I1024 13:46:21.799303       1 tlsconfig.go:181] "Loaded client CA" index=5 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"kube-csr-signer_@1729775012\" [] issuer=\"kubelet-signer\" (2024-10-24 13:03:31 +0000 UTC to 2024-10-25 12:49:34 +0000 UTC (now=2024-10-24 13:46:21.799285399 +0000 UTC))"
2024-10-24T13:46:21.799376640Z I1024 13:46:21.799359       1 tlsconfig.go:181] "Loaded client CA" index=6 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"openshift-kube-apiserver-operator_node-system-admin-signer@1729775011\" [] issuer=\"<self>\" (2024-10-24 13:03:30 +0000 UTC to 2025-10-24 13:03:31 +0000 UTC (now=2024-10-24 13:46:21.799339849 +0000 UTC))"
2024-10-24T13:46:21.799441260Z I1024 13:46:21.799426       1 tlsconfig.go:181] "Loaded client CA" index=7 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"aggregator-signer\" [] issuer=\"<self>\" (2024-10-24 12:49:32 +0000 UTC to 2024-10-25 12:49:32 +0000 UTC (now=2024-10-24 13:46:21.799407229 +0000 UTC))"
2024-10-24T13:46:21.799504400Z I1024 13:46:21.799486       1 tlsconfig.go:181] "Loaded client CA" index=8 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"openshift-kube-apiserver-operator_aggregator-client-signer@1729777579\" [] issuer=\"<self>\" (2024-10-24 13:46:18 +0000 UTC to 2024-10-25 01:46:19 +0000 UTC (now=2024-10-24 13:46:21.799463569 +0000 UTC))"
2024-10-24T13:46:21.799815930Z I1024 13:46:21.799797       1 tlsconfig.go:203] "Loaded serving cert" certName="serving-cert::/var/run/secrets/serving-cert/tls.crt::/var/run/secrets/serving-cert/tls.key" certDetail="\"metrics.openshift-etcd-operator.svc\" [serving] validServingFor=[metrics.openshift-etcd-operator.svc,metrics.openshift-etcd-operator.svc.cluster.local] issuer=\"openshift-service-serving-signer@1729775010\" (2024-10-24 13:03:39 +0000 UTC to 2026-10-24 13:03:40 +0000 UTC (now=2024-10-24 13:46:21.799774559 +0000 UTC))"
2024-10-24T13:46:21.800121860Z I1024 13:46:21.800034       1 named_certificates.go:53] "Loaded SNI cert" index=0 certName="self-signed loopback" certDetail="\"apiserver-loopback-client@1729775940\" [serving] validServingFor=[apiserver-loopback-client] issuer=\"apiserver-loopback-client-ca@1729775940\" (2024-10-24 12:19:00 +0000 UTC to 2025-10-24 12:19:00 +0000 UTC (now=2024-10-24 13:46:21.8000094 +0000 UTC))"
2024-10-24T13:50:50.194338177Z I1024 13:50:50.194272       1 reflector.go:368] Caches populated for *v1.ClusterOperator from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:50:50.346002086Z I1024 13:50:50.345934       1 reflector.go:368] Caches populated for *v1.FeatureGate from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:50:50.567320843Z I1024 13:50:50.567193       1 reflector.go:368] Caches populated for *v1.APIServer from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:50:50.782795661Z I1024 13:50:50.780631       1 reflector.go:368] Caches populated for operator.openshift.io/v1, Resource=etcds from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:50:50.789486861Z I1024 13:50:50.789424       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:50:50.862452880Z I1024 13:50:50.861010       1 reflector.go:368] Caches populated for *v1.Etcd from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:50:50.866181281Z I1024 13:50:50.866121       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-0" backend store fragmented: 3.19 %, dbSize: 65445888
2024-10-24T13:50:50.866276760Z I1024 13:50:50.866256       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-1" backend store fragmented: 3.14 %, dbSize: 65421312
2024-10-24T13:50:50.866333271Z I1024 13:50:50.866304       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-2" backend store fragmented: 3.08 %, dbSize: 65392640
2024-10-24T13:50:51.571799773Z I1024 13:50:51.571714       1 reflector.go:368] Caches populated for *v1beta1.Machine from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:50:51.736816792Z I1024 13:50:51.736744       1 reflector.go:368] Caches populated for *v1.ClusterVersion from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:53:45.708374647Z I1024 13:53:45.708305       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.708791507Z I1024 13:53:45.708742       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.714069267Z I1024 13:53:45.714017       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.714410107Z I1024 13:53:45.714385       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.715032788Z I1024 13:53:45.714964       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.715452557Z I1024 13:53:45.715421       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.715988387Z I1024 13:53:45.715885       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.716493087Z I1024 13:53:45.716468       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.716946618Z I1024 13:53:45.716923       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.717545567Z I1024 13:53:45.717354       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.717706567Z I1024 13:53:45.717677       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.718176867Z I1024 13:53:45.718129       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.718628827Z I1024 13:53:45.718517       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.719179758Z I1024 13:53:45.719117       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.719523788Z I1024 13:53:45.719466       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.719984788Z I1024 13:53:45.719886       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.720247247Z I1024 13:53:45.720207       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.720521437Z I1024 13:53:45.720492       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.722726708Z I1024 13:53:45.721137       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.722726708Z I1024 13:53:45.721580       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.722726708Z I1024 13:53:45.721866       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.722726708Z I1024 13:53:45.722172       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.722726708Z I1024 13:53:45.722547       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.723192638Z I1024 13:53:45.723155       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.726575588Z I1024 13:53:45.726520       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.726949287Z I1024 13:53:45.726925       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.727236588Z I1024 13:53:45.727161       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.727386778Z I1024 13:53:45.727345       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.727628048Z I1024 13:53:45.727555       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:53:45.727798057Z I1024 13:53:45.727731       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:54:48.410166575Z I1024 13:54:48.410099       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-0" backend store fragmented: 0.06 %, dbSize: 65564672
2024-10-24T13:54:48.410166575Z I1024 13:54:48.410131       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-1" backend store fragmented: 0.04 %, dbSize: 65568768
2024-10-24T13:54:48.410166575Z I1024 13:54:48.410138       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-2" backend store fragmented: 0.11 %, dbSize: 65634304
2024-10-24T14:01:14.844412760Z I1024 14:01:14.844300       1 reflector.go:368] Caches populated for *v1.Etcd from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:01:14.924846989Z I1024 14:01:14.924707       1 reflector.go:368] Caches populated for operator.openshift.io/v1, Resource=etcds from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:01:14.926508959Z I1024 14:01:14.926463       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:01:14.959126259Z I1024 14:01:14.958657       1 etcdcli_pool.go:70] creating a new cached client
2024-10-24T14:01:15.049468099Z I1024 14:01:15.049377       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-0" backend store fragmented: 3.98 %, dbSize: 67784704
2024-10-24T14:01:15.049468099Z I1024 14:01:15.049405       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-1" backend store fragmented: 4.25 %, dbSize: 67940352
2024-10-24T14:01:15.049468099Z I1024 14:01:15.049411       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-2" backend store fragmented: 4.24 %, dbSize: 67981312
2024-10-24T14:03:45.708952197Z I1024 14:03:45.708874       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.709404796Z I1024 14:03:45.709383       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.709929187Z I1024 14:03:45.709906       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.710242546Z I1024 14:03:45.710224       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.710530096Z I1024 14:03:45.710508       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.710972377Z I1024 14:03:45.710949       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.711178307Z I1024 14:03:45.711156       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.711375417Z I1024 14:03:45.711358       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.711575367Z I1024 14:03:45.711557       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.711776086Z I1024 14:03:45.711741       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.711980197Z I1024 14:03:45.711960       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.712193036Z I1024 14:03:45.712173       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.712381886Z I1024 14:03:45.712365       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.712933706Z I1024 14:03:45.712572       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.713145727Z I1024 14:03:45.713126       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.713431126Z I1024 14:03:45.713403       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.713661587Z I1024 14:03:45.713642       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.713882077Z I1024 14:03:45.713861       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.714075826Z I1024 14:03:45.714057       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.714257227Z I1024 14:03:45.714240       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.714517637Z I1024 14:03:45.714436       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.714742247Z I1024 14:03:45.714724       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.714963197Z I1024 14:03:45.714944       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.715157286Z I1024 14:03:45.715137       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.715393347Z I1024 14:03:45.715374       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.715602206Z I1024 14:03:45.715585       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.715802667Z I1024 14:03:45.715786       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.716043327Z I1024 14:03:45.715980       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:03:45.716241866Z I1024 14:03:45.716221       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:04:28.026294263Z I1024 14:04:28.026223       1 reflector.go:368] Caches populated for *v1.APIServer from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:04:28.050936733Z I1024 14:04:28.050851       1 reflector.go:368] Caches populated for operator.openshift.io/v1, Resource=etcds from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:04:28.053207823Z I1024 14:04:28.053166       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:04:28.077341983Z I1024 14:04:28.077266       1 reflector.go:368] Caches populated for *v1.ClusterOperator from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:04:28.110437562Z I1024 14:04:28.110378       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-0" backend store fragmented: 10.50 %, dbSize: 67784704
2024-10-24T14:04:28.110437562Z I1024 14:04:28.110403       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-1" backend store fragmented: 10.76 %, dbSize: 67940352
2024-10-24T14:04:28.110437562Z I1024 14:04:28.110409       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-2" backend store fragmented: 10.79 %, dbSize: 67981312
2024-10-24T14:04:28.224796132Z I1024 14:04:28.224471       1 reflector.go:368] Caches populated for *v1.Etcd from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:04:28.328221122Z I1024 14:04:28.328137       1 reflector.go:368] Caches populated for *v1.Network from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:04:28.660227681Z I1024 14:04:28.660176       1 reflector.go:368] Caches populated for *v1beta1.Machine from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:04:28.878145880Z I1024 14:04:28.878094       1 reflector.go:368] Caches populated for *v1.ClusterVersion from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:04:29.882619407Z I1024 14:04:29.882554       1 reflector.go:368] Caches populated for *v1.FeatureGate from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:05:48.413915083Z I1024 14:05:48.413725       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-0" backend store fragmented: 5.69 %, dbSize: 67784704
2024-10-24T14:05:48.413915083Z I1024 14:05:48.413810       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-1" backend store fragmented: 5.93 %, dbSize: 67940352
2024-10-24T14:05:48.413915083Z I1024 14:05:48.413820       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-2" backend store fragmented: 6.00 %, dbSize: 67981312
2024-10-24T14:07:56.653892361Z I1024 14:07:56.651924       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.687978721Z I1024 14:07:56.687866       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.721844231Z I1024 14:07:56.721770       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.734370051Z I1024 14:07:56.734303       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.745072651Z I1024 14:07:56.744998       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.769124120Z I1024 14:07:56.769041       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.778100450Z I1024 14:07:56.778034       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.802905880Z I1024 14:07:56.802829       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.816209941Z I1024 14:07:56.815067       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.831320090Z I1024 14:07:56.831240       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.855097411Z I1024 14:07:56.855004       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.868475210Z I1024 14:07:56.868410       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.888018950Z I1024 14:07:56.887976       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.917325400Z I1024 14:07:56.917015       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.927301030Z I1024 14:07:56.927236       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.941728370Z I1024 14:07:56.941678       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.956834630Z I1024 14:07:56.955958       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.974110330Z I1024 14:07:56.974036       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.985806970Z I1024 14:07:56.984679       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:56.999855630Z I1024 14:07:56.999741       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.014731350Z I1024 14:07:57.014655       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.036298240Z I1024 14:07:57.036223       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.050557230Z I1024 14:07:57.050314       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.065079390Z I1024 14:07:57.064994       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.079134750Z I1024 14:07:57.079082       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.091742250Z I1024 14:07:57.091652       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.125240340Z I1024 14:07:57.125161       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.136820770Z I1024 14:07:57.136741       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.152865349Z I1024 14:07:57.152806       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.163613680Z I1024 14:07:57.163561       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.184850020Z I1024 14:07:57.182972       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.201084389Z I1024 14:07:57.201030       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.227883200Z I1024 14:07:57.227242       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.265816589Z I1024 14:07:57.262870       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.275838829Z I1024 14:07:57.274907       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.305877129Z I1024 14:07:57.305774       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.309665779Z I1024 14:07:57.309026       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.335062659Z I1024 14:07:57.334859       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.368928359Z I1024 14:07:57.368769       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.419525219Z I1024 14:07:57.418071       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.455708148Z I1024 14:07:57.454175       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.496601859Z I1024 14:07:57.495641       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.521787449Z I1024 14:07:57.521116       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.536474898Z I1024 14:07:57.536397       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.553969518Z I1024 14:07:57.553913       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.579775718Z I1024 14:07:57.579123       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.598066448Z I1024 14:07:57.598012       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.623808248Z I1024 14:07:57.618579       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.639550598Z I1024 14:07:57.639481       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.646455708Z I1024 14:07:57.646220       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.666238128Z I1024 14:07:57.666170       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.679896618Z I1024 14:07:57.677325       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.692391838Z I1024 14:07:57.691588       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.708106348Z I1024 14:07:57.707981       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.725543548Z I1024 14:07:57.725482       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.737836698Z I1024 14:07:57.737731       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.758828878Z I1024 14:07:57.757408       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.788367378Z I1024 14:07:57.787468       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.798458008Z I1024 14:07:57.798076       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.809176678Z I1024 14:07:57.809104       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:07:57.820306618Z I1024 14:07:57.820250       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:13:26.736041241Z I1024 14:13:26.735965       1 reflector.go:368] Caches populated for operator.openshift.io/v1, Resource=etcds from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:13:26.740158911Z I1024 14:13:26.740131       1 prune_controller.go:277] Nothing to prune
2024-10-24T14:13:26.754065051Z I1024 14:13:26.752275       1 reflector.go:368] Caches populated for *v1.APIServer from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:13:26.795022491Z I1024 14:13:26.794947       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-0" backend store fragmented: 8.82 %, dbSize: 90279936
2024-10-24T14:13:26.795022491Z I1024 14:13:26.794975       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-1" backend store fragmented: 8.86 %, dbSize: 90259456
2024-10-24T14:13:26.795022491Z I1024 14:13:26.794981       1 defragcontroller.go:300] etcd member "ci-op-2fcpj5j6-f6035-2lklf-master-2" backend store fragmented: 8.86 %, dbSize: 90292224
2024-10-24T14:13:26.888992980Z I1024 14:13:26.888900       1 reflector.go:368] Caches populated for *v1.Etcd from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:13:26.897137311Z I1024 14:13:26.897002       1 reflector.go:368] Caches populated for *v1.ClusterOperator from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:13:27.302672779Z I1024 14:13:27.302583       1 reflector.go:368] Caches populated for *v1beta1.Machine from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:13:27.341467889Z I1024 14:13:27.341298       1 reflector.go:368] Caches populated for *v1.Network from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T14:13:27.381728209Z I1024 14:13:27.381603       1 reflector.go:368] Caches populated for *v1.FeatureGate from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
